Unnamed: 0,认购日期,产品起息日,产品到息日,产品期限,认购金额(万元),产品发行方名称,理财产品名称,sample_id,实际购买公司名称,理财类型,资金来源,实际购买公司和上市公司关系,买卖方是否有关联关系
2153,2018-09-18,2018-09-18,,,40003.03,兴业银行,蕴通财富.稳得利180天周期型,16020,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2154,2018-09-18,2018-09-18,,,30002.28,兴业银行,蕴通财富.稳得利180天周期型,16020,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2155,,,,2天,30002.28,中国海诚,聚益生金系列公司(182天)A款理财,16020,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2156,2018-09-18,2018-09-18,,,20001.52,兴业银行,蕴通财富.稳得利180天周期型,16020,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2157,,,,92天,40003.03,中国海诚,“金雪球-优悦”保本开放式人民币理财产品(3M),16020,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2158,,,,nan天,5000,中国海诚,蕴通财富结构性存款92天,16021,中国海诚工程科技股份有限公司,结构性存款,自有资金,公司本身,否
2159,,,,,7000,交通银行,金雪球优选2017年第4期非保本浮动收益型封闭,16021,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2160,,,,nan天,5000,中国海诚,“蕴通财富?稳得利系列SHTM18029理财”,16021,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2161,,,,nan天,4000,中国海诚,“蕴通财富?稳得利系列SHTM18029理财”,16021,中国海诚工程科技股份有限公司,银行理财产品,自有资金,控股参股公司,否
2162,,,,,7000,中国海诚,金雪球2017年第4期定制理财21011,16022,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2163,,,,,4000,交通银行,金雪球2017年第4期定制理财21012,16022,中国海诚工程科技股份有限公司,银行理财产品,自有资金,控股参股公司,否
2164,,,,2天,3500,中国海诚,“蕴通财富稳得利系列SHTM18029理财”人民币理财计划,16022,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2165,,,,nan天,3500,,金雪球-优悦非保本开放式人民币理财产品(6M),16022,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2166,,,,,10000,中国海诚,金雪球2017年第3期定制理财21022,16023,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2167,,,,nan天,9000,,“蕴通财富稳得利系列SHTM18002理财”人民币理财计划,16023,中国海诚工程科技股份有限公司,银行理财产品,自有资金,控股参股公司,否
2168,,,,2天,5000,中国海诚,“蕴通财富?稳得利”SHTM17084理财产品,16024,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2169,2017-07-11,2017-07-11,,,3000,交通银行,“兴业金雪球-优先3号”人民币理财计划,16024,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2170,,,,177天,4000,,“蕴通财富?稳得利”SHTM17091理财产品,16024,中国海诚工程科技股份有限公司,银行理财产品,自有资金,公司本身,否
2171,,,,nan天,5800,中国民生银行股份有限公司北京分行,挂钩利率结构性存款(SDGA190764),16026,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2172,,,,,880,交通银行股份有限公司北京市分行,交通银行蕴通财富活期结构性存款S款,16027,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2173,,,,,5010,交通银行股份有限公司吉林分行,交通银行蕴通财富活期结构性存款S款,16027,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2174,,,,,110,交通银行股份有限公司吉林分行,交通银行蕴通财富活期结构性存款S款,16027,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2175,2019-04-24,2019-04-24,,,6000,宁波银行股份有限公司北京分行,单位结构性存款891525,16028,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2176,2019-04-24,2019-04-24,,,10200,宁波银行股份有限公司北京分行,单位结构性存款891526,16028,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2177,,,,,5400,交通银行股份有限公司北京市分行,交通银行蕴通财富活期结构性存款S款,16028,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2178,2019-04-24,2019-04-24,,,20000,中国民生银行股份有限公司北京分行,挂钩利率结构性存款(SDGA190775D),16028,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2179,2019-04-24,2019-04-24,,,6000,中国民生银行股份有限公司北京分行,挂钩利率结构性存款(SDGA190742D),16028,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2180,,,,,4700,交通银行股份有限公司吉林省分行,交通银行蕴通财富结构性存款2个月,16029,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2181,,,,,100,交通银行股份有限公司吉林省分行,交通银行蕴通财富结构性存款2个月,16029,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2182,,,,,1200,交通银行股份有限公司北京市分行,交通银行蕴通财富结构性存款2个月,16029,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2183,,,,,5600,交通银行股份有限公司吉林省分行,交通银行蕴通财富结构性存款2个月,16029,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2184,,,,,1100,交通银行股份有限公司北京市分行,交通银行蕴通财富活期型结构性存款S款,16030,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2185,,,,,2000,交通银行股份有限公司北京市分行,交通银行蕴通财富结构性存款1个月,16030,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2186,,,,,5000,交通银行股份有限公司北京市分行,交通银行蕴通财富结构性存款3个月,16030,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2187,2019-01-04,2019-01-04,,,25000,中国民生银行股份有限公司北京分行,挂钩利率结构性存款(SDGA190020),16031,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2188,2019-01-04,2019-01-04,,,15000,宁波银行股份有限公司北京分行,单位结构性存款890106,16031,北京长久物流股份有限公司,结构性存款,自筹资金,公司本身,否
2189,,,,nan天,5500,交通银行股份有限公司北京顺义支行,交通银行“蕴通财富?日增利”S款,16034,北京长久物流股份有限公司,银行理财产品,自筹资金,控股参股公司,否
2190,2017-08-28,2017-08-28,,,28800,交通银行股份有限公司北京顺义支行,交通银行蕴通财富?日增利31天,16034,北京长久物流股份有限公司,银行理财产品,自筹资金,控股参股公司,否
2191,,,,nan天,30000,交通银行股份有限公司北京顺义支行,交通银行“蕴通财富?日增利”S款,16036,北京长久物流股份有限公司,银行理财产品,自筹资金,公司本身,否
2192,,,,nan天,30900,交通银行股份有限公司北京顺义支行,交通银行“蕴通财富?日增利”S款,16037,北京长久物流股份有限公司,银行理财产品,自筹资金,控股参股公司,否
2193,,,,nan天,4500,,慧盈人民币单位结构性存款产品19231055,16038,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2194,,,,nan天,1800,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2019年第5期人民币理财产品,16039,浙江三星新材股份有限公司,银行理财产品,自筹资金,公司本身,否
2195,,,,nan天,2000,上海浦东发展银行股份有限公司湖州德清支行,结构性存款,16040,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2196,,,,nan天,3000,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2019年第3期人民币理财产品,16041,浙江三星新材股份有限公司,银行理财产品,自有资金,公司本身,否
2197,,,,nan天,2000,上海浦东发展银行股份有限公司湖州德清支行,上海浦东发展银行利多多对公结构性存款固定持有期JG901期,16042,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2198,,,,nan天,2000,上海浦东发展银行股份有限公司湖州德清支行,上海浦东发展银行利多多对公结构性存款固定持有期JG901期,16044,,结构性存款,自筹资金,公司本身,否
2199,,,,nan天,1500,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2018年第26期人民币理财产品,16045,浙江三星新材股份有限公司,银行理财产品,自有资金,公司本身,否
2200,,,,nan天,2000,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2018年第25期人民币理财产品,16046,浙江三星新材股份有限公司,银行理财产品,自有资金,控股参股公司,否
2201,,,,nan天,2500,,慧盈人民币单位结构性存款产品0112,16047,浙江三星新材股份有限公司,结构性存款,自筹资金,控股参股公司,否
2202,,,,nan天,2000,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2018年第24期人民币理财产品,16048,浙江三星新材股份有限公司,银行理财产品,自筹资金,公司本身,否
2203,,,,nan天,2000,上海浦东发展银行股份有限公司湖州德清支行,上海浦东发展银行利多多对公结构性存款固定持有期JG902期,16050,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2204,,,,nan天,2000,,企业客户慧盈1195号结构性存款理财产品,16051,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2205,,,,nan天,1000,上海浦东发展银行股份有限公司湖州德清支行,结构性存款,16052,,结构性存款,自筹资金,公司本身,否
2206,,,,nan天,3000,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2018年第17期人民币理财产品,16053,浙江三星新材股份有限公司,银行理财产品,自筹资金,公司本身,否
2207,,,,nan天,2300,华夏银行股份有限公司湖州德清支行,企业客户慧盈846号结构性存款理财产品,16054,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2208,,,,nan天,1300,上海浦东发展银行股份有限公司湖州德清支行,结构性存款,16055,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2209,,,,nan天,2000,中国建设银行股份有限公司南平分行,结构性存款,16055,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2210,,,,nan天,1800,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2018第16期人民币理财产品,16055,浙江三星新材股份有限公司,银行理财产品,自筹资金,公司本身,否
2211,,,,,2000,华夏银行股份有限公司绍兴分行,人民币结构性存款产品,16056,浙江三星新材股份有限公司,结构性存款,自筹资金,公司本身,否
2212,,,,nan天,1200,浙江德清农村商业银行股份有限公司禹越支行,德清农商银行“德财富”2017第23期人民币理财产品,16057,浙江三星新材股份有限公司,银行理财产品,自筹资金,控股参股公司,否
2213,,,,nan天,3300,上海浦东发展银行,上海浦东发展银行利多多对公结构性存款2017年JG1846期,16057,浙江三星新材股份有限公司,结构性存款,自筹资金,控股参股公司,否
